openalex_id,topic_id,topic_name,subfield_name,field_name,domain_name,score
https://openalex.org/W2561002008,https://openalex.org/T11488,Climate Change Communication and Perception,Sociology and Political Science,Social Sciences,Social Sciences,0.9864000082015991
https://openalex.org/W2561002008,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9495999813079834
https://openalex.org/W2561441082,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.1518000066280365
https://openalex.org/W2561441082,https://openalex.org/T10785,Economic Theory and Institutions,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.13349999487400055
https://openalex.org/W2562324168,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9890999794006348
https://openalex.org/W2562324168,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9537000060081482
https://openalex.org/W2562324168,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9502999782562256
https://openalex.org/W2562534834,https://openalex.org/T11114,Service and Product Innovation,Marketing,"Business, Management and Accounting",Social Sciences,0.9980999827384949
https://openalex.org/W2562534834,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.982200026512146
https://openalex.org/W2562534834,https://openalex.org/T14147,Innovative Approaches in Technology and Social Development,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,0.9797999858856201
https://openalex.org/W2562562379,https://openalex.org/T14140,Elite Sociology and Global Capitalism,Sociology and Political Science,Social Sciences,Social Sciences,0.9977999925613403
https://openalex.org/W2562562379,https://openalex.org/T12231,Contemporary Sociological Theory and Practice,Sociology and Political Science,Social Sciences,Social Sciences,0.9805999994277954
https://openalex.org/W2562562379,https://openalex.org/T11895,Social and Cultural Dynamics,Sociology and Political Science,Social Sciences,Social Sciences,0.9786999821662903
https://openalex.org/W2563276130,https://openalex.org/T10643,Marine and coastal plant biology,Oceanography,Earth and Planetary Sciences,Physical Sciences,0.9995999932289124
https://openalex.org/W2563276130,https://openalex.org/T10765,Marine Biology and Ecology Research,Oceanography,Earth and Planetary Sciences,Physical Sciences,0.9991000294685364
https://openalex.org/W2563276130,https://openalex.org/T10779,Coastal wetland ecosystem dynamics,Ecology,Environmental Science,Physical Sciences,0.9991000294685364
https://openalex.org/W2564367251,https://openalex.org/T11108,Municipal Solid Waste Management,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.9983000159263611
https://openalex.org/W2564367251,https://openalex.org/T12017,Recycling and Waste Management Techniques,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.9983000159263611
https://openalex.org/W2564367251,https://openalex.org/T12920,Healthcare and Environmental Waste Management,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0.9922000169754028
https://openalex.org/W2564485785,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9569000005722046
https://openalex.org/W2564485785,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9526000022888184
https://openalex.org/W2564485785,https://openalex.org/T12259,Environmental Justice and Health Disparities,Sociology and Political Science,Social Sciences,Social Sciences,0.9333000183105469
https://openalex.org/W2564688125,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9995999932289124
https://openalex.org/W2564688125,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9975000023841858
https://openalex.org/W2564688125,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9943000078201294
https://openalex.org/W2565496159,https://openalex.org/T12126,Maritime Transport Emissions and Efficiency,Environmental Engineering,Environmental Science,Physical Sciences,0.9401999711990356
https://openalex.org/W256631746,https://openalex.org/T10298,Urban Transport and Accessibility,Transportation,Social Sciences,Social Sciences,0.9901999831199646
https://openalex.org/W256631746,https://openalex.org/T10841,Economic and Environmental Valuation,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9811999797821045
https://openalex.org/W256631746,https://openalex.org/T10698,Transportation Planning and Optimization,Transportation,Social Sciences,Social Sciences,0.9732999801635742
https://openalex.org/W2566963209,https://openalex.org/T12615,Climate Change and Geoengineering,Global and Planetary Change,Environmental Science,Physical Sciences,0.9990000128746033
https://openalex.org/W2566963209,https://openalex.org/T11488,Climate Change Communication and Perception,Sociology and Political Science,Social Sciences,Social Sciences,0.9887999892234802
https://openalex.org/W2566963209,https://openalex.org/T11244,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.9613000154495239
https://openalex.org/W2567268612,https://openalex.org/T12786,Innovation and Socioeconomic Development,Business and International Management,"Business, Management and Accounting",Social Sciences,1.0
https://openalex.org/W2567268612,https://openalex.org/T10058,Entrepreneurship Studies and Influences,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,0.9359999895095825
https://openalex.org/W2567643124,https://openalex.org/T14147,Innovative Approaches in Technology and Social Development,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,0.9948999881744385
https://openalex.org/W2567643124,https://openalex.org/T10803,Innovative Human-Technology Interaction,Human-Computer Interaction,Computer Science,Physical Sciences,0.9761999845504761
https://openalex.org/W2567643124,https://openalex.org/T13194,ICT in Developing Communities,Information Systems,Computer Science,Physical Sciences,0.9667999744415283
https://openalex.org/W2568713864,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9998000264167786
https://openalex.org/W2568713864,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.996999979019165
https://openalex.org/W2568713864,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9865999817848206
https://openalex.org/W2570004221,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9890999794006348
https://openalex.org/W2570004221,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9847000241279602
https://openalex.org/W2570004221,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9797000288963318
https://openalex.org/W2572756882,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9394999742507935
https://openalex.org/W2573048718,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9977999925613403
https://openalex.org/W2577274285,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9848999977111816
https://openalex.org/W2577274285,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9435999989509583
https://openalex.org/W2579323840,https://openalex.org/T12238,Green IT and Sustainability,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9973999857902527
https://openalex.org/W2579323840,https://openalex.org/T10603,Smart Grid Energy Management,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9973000288009644
https://openalex.org/W2579323840,https://openalex.org/T11392,Energy Harvesting in Wireless Networks,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9916999936103821
https://openalex.org/W2579732001,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9994000196456909
https://openalex.org/W2579732001,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9970999956130981
https://openalex.org/W2579732001,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9950000047683716
https://openalex.org/W2581032812,https://openalex.org/T10017,Geology and Paleoclimatology Research,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,0.9901999831199646
https://openalex.org/W2581032812,https://openalex.org/T11698,Underwater Acoustics Research,Oceanography,Earth and Planetary Sciences,Physical Sciences,0.9869999885559082
